"","GeneName","PearsonCorrelation","p.Standard","q.Standard","moduleColors"
"1","TRIDC3AG017120",0.0452938605418199,0.766302320107498,0.184309172960543,"turquoise"
"2","TRIDC2BG014800",0.314504344294236,0.0327867581010618,0.0150204791690815,"turquoise"
"3","TRIDC7AG036210",-0.130756709268344,0.388485918348279,0.107301828607589,"grey"
"4","TRIDC5AG047770",0.108890422603731,0.473445265551959,0.125739680816741,"turquoise"
"5","TRIDC2AG035670",0.0638884857199285,0.674838899253314,0.166099610481173,"turquoise"
"6","TRIDC4BG021940",0.53333898049766,9.60481910701021e-05,8.34001280887065e-05,"turquoise"
"7","TRIDC4BG013910",-0.334069148416658,0.0227227226430773,0.0109199939067799,"grey"
"8","TRIDC3BG083350",0.179905102095058,0.232987990494983,0.0720473859309566,"turquoise"
"9","TRIDC2AG028560",0.084473332137316,0.578722362503696,0.147161061621855,"turquoise"
"10","TRIDC4AG070460",-0.373797923552987,0.00999614219305145,0.00528732440709518,"grey"
"11","TRIDC2AG037440",0.395035993939503,0.0061553052868693,0.00345758593136014,"turquoise"
"12","TRIDC2AG042920",-0.707632487767358,7.18882640592387e-09,2.44531816551438e-08,"blue"
"13","TRIDC5AG059960",-0.628785840728574,1.24332042679761e-06,1.83615490017118e-06,"turquoise"
"14","TRIDC4BG022240",0.346791953466316,0.0176714067365503,0.00871997895934943,"turquoise"
"15","TRIDC1BG070890",0.0594586994226554,0.696272420452677,0.170351799090911,"grey"
"16","TRIDC3AG075260",-0.38498243638629,0.00777615097131593,0.00425618859914358,"grey"
"17","TRIDC5AG068830",-0.535828399362622,8.73733056671348e-05,7.66312602130211e-05,"blue"
"18","TRIDC7AG029070",-0.108511065229493,0.475000082700272,0.126123044369482,"grey"
"19","TRIDC3BG025030",0.178213919851292,0.237507391195655,0.0731056464507509,"turquoise"
"20","TRIDC1AG057700",-0.0183924259382972,0.903991389246491,0.209593054661793,"grey"
"21","TRIDC3BG038850",-0.372568973535479,0.0102700990169858,0.00541201251786279,"turquoise"
"22","TRIDC2BG038790",-0.30782013401685,0.0369646275590286,0.0166350737397776,"grey"
"23","TRIDC3BG012770",-0.0333283034095571,0.826938846992013,0.195591585997064,"turquoise"
"24","TRIDC2BG054610",0.217786642570326,0.146677749705805,0.0508787182034439,"turquoise"
"25","TRIDC7BG023490",0.255801222967911,0.0862546133460942,0.0334997806251871,"turquoise"
"26","TRIDC2BG039350",0.326250141185083,0.0263835711934611,0.0124341083192208,"grey"
"27","TRIDC5BG065490",0.194134347915808,0.197263106096634,0.0637044541236103,"turquoise"
"28","TRIDC4AG038540",-0.277189158921421,0.0619749948694599,0.0256004114410529,"grey"
"29","TRIDC5BG070520",0.0860151994859231,0.571776817447056,0.145689260723364,"turquoise"
"30","TRIDC4BG017010",0.262343182156983,0.0781572628375696,0.0309870841966733,"turquoise"
"31","TRIDC2BG040710",0.0168101373297803,0.912217591278421,0.211025187699258,"turquoise"
"32","TRIDC2AG023870",-0.184278128099027,0.221572838763581,0.0694176275777195,"grey"
"33","TRIDC5AG002350",-0.0891673981993297,0.557696232233758,0.142802439223523,"turquoise"
"34","TRIDC6BG012730",-0.280684944741371,0.058580027465182,0.0244534046520602,"grey"
"35","TRIDC2AG047330",-0.12692815020557,0.402684174371049,0.11057634235617,"turquoise"
"36","TRIDC4AG027150",0.273734763009326,0.0654806170524044,0.0267572297973558,"turquoise"
"37","TRIDC5AG037770",0.138310696554537,0.361340083441198,0.101231774502388,"turquoise"
"38","TRIDC5BG042550",-0.0348570157507966,0.819129005950821,0.194332759807772,"turquoise"
"39","TRIDC6AG055520",0.138239976708852,0.361588831534451,0.101231774502388,"turquoise"
"40","TRIDC6AG039020",0.388051534017669,0.00724651750950158,0.00398846317488522,"red"
"41","TRIDC3AG074310",0.121509885032127,0.423276291002512,0.115114637007819,"red"
