"","GeneName","PearsonCorrelation","p.Standard","q.Standard","moduleColors"
"1","TRIDC3AG017120",-0.236792751410913,0.113468757328752,0.0883968901986063,"turquoise"
"2","TRIDC2BG014800",-0.0327495790253626,0.829899723984863,0.346620756483417,"turquoise"
"3","TRIDC7AG036210",-0.0525087858454632,0.730364945845695,0.319540258253876,"grey"
"4","TRIDC5AG047770",-0.0808174822038984,0.595339776482025,0.281405609727374,"turquoise"
"5","TRIDC2AG035670",0.40594410630647,0.004734161952216,0.00732340609401992,"turquoise"
"6","TRIDC4BG021940",0.262613814470144,0.0778354825310958,0.06572199746213,"turquoise"
"7","TRIDC4BG013910",-0.354277476292749,0.015165822646825,0.0179915012324592,"grey"
"8","TRIDC3BG083350",-0.163853884570287,0.278260413650916,0.173527897498794,"turquoise"
"9","TRIDC2AG028560",-0.172159908634388,0.254167956754969,0.162975346693038,"turquoise"
"10","TRIDC4AG070460",-0.439662866588306,0.00197555051166011,0.00359108562590644,"grey"
"11","TRIDC2AG037440",0.0436021569534199,0.774801637378814,0.331992724078596,"turquoise"
"12","TRIDC2AG042920",-0.455426679830154,0.00126788756334315,0.00248989062939779,"blue"
"13","TRIDC5AG059960",-0.337697067149188,0.0211733052083875,0.0234011068264687,"turquoise"
"14","TRIDC4BG022240",0.0789817999425921,0.603761234346363,0.283761184879092,"turquoise"
"15","TRIDC1BG070890",0.154209267094193,0.308036884967153,0.186181734983568,"grey"
"16","TRIDC3AG075260",-0.512761413598732,0.000203536673998759,0.000529819805361935,"grey"
"17","TRIDC5AG068830",-0.277864621850071,0.0613071784679649,0.054660019610179,"blue"
"18","TRIDC7AG029070",0.0749085211178869,0.622627517960784,0.288823999844322,"grey"
"19","TRIDC3BG025030",-0.0389424598168452,0.798343128661709,0.337893946012562,"turquoise"
"20","TRIDC1AG057700",-0.0952127728259094,0.531151687667763,0.262061391873137,"grey"
"21","TRIDC3BG038850",-0.103161327655502,0.497208042439893,0.251967617870347,"turquoise"
"22","TRIDC2BG038790",-0.339664786413973,0.0203703865981191,0.0227100040468349,"grey"
"23","TRIDC3BG012770",0.191646565116523,0.203215253187638,0.138483571071234,"turquoise"
"24","TRIDC2BG054610",-0.0894566664156435,0.556412205594287,0.269663245932702,"turquoise"
"25","TRIDC7BG023490",-0.0624499174254731,0.681772858678793,0.306122925539024,"turquoise"
"26","TRIDC2BG039350",0.276735859919406,0.062426375626764,0.0554336764212079,"grey"
"27","TRIDC5BG065490",-0.0659435604882413,0.664978964496316,0.301431870382865,"turquoise"
"28","TRIDC4AG038540",-0.280639924497864,0.0586227917173994,0.0527751857878758,"grey"
"29","TRIDC5BG070520",-0.103778729519953,0.494618450135327,0.25104812854951,"turquoise"
"30","TRIDC4BG017010",-0.0426388186821198,0.779653154462201,0.333373181756492,"turquoise"
"31","TRIDC2BG040710",-0.260060285931012,0.0809129159411479,0.0677128299111658,"turquoise"
"32","TRIDC2AG023870",-0.0754596392875728,0.620060668940473,0.288183654461735,"grey"
"33","TRIDC5AG002350",0.175540546867594,0.244771344402364,0.158996254406877,"turquoise"
"34","TRIDC6BG012730",-0.452587311584314,0.00137571841683797,0.00266263211475306,"grey"
"35","TRIDC2AG047330",-0.268456714260471,0.0711362598230965,0.0613951978691451,"turquoise"
"36","TRIDC4AG027150",-0.0952500729245447,0.530989825699531,0.262022199212974,"turquoise"
"37","TRIDC5AG037770",-0.183097137500432,0.224617226765024,0.149323985543976,"turquoise"
"38","TRIDC5BG042550",0.236741037436827,0.11355068985684,0.0884193932251058,"turquoise"
"39","TRIDC6AG055520",-0.140094315334694,0.35510031333357,0.2040595812784,"turquoise"
"40","TRIDC6AG039020",0.193581405768057,0.19857540224806,0.135941444320952,"red"
"41","TRIDC3AG074310",-0.15424366124881,0.307927254675282,0.186145485970002,"red"
"42","TRIDC1BG068400",0.912599110918857,4.63549432542514e-24,7.20611797949148e-22,"brown"
"43","TRIDC3BG041880",-0.0978354081802177,0.519829380707233,0.2583882440048,"turquoise"
"44","TRIDC7BG025210",0.0217235122256292,0.886706396540039,0.359978949749347,"turquoise"
"45","TRIDC2BG048280",-0.00977598982357201,0.948884634307971,0.376595412841869,"turquoise"
"46","TRIDC5BG052920",-0.287419569744242,0.0524562746840545,0.0482064424772199,"grey"
"47","TRIDC3AG021330",-0.121682672276641,0.422610680449579,0.227922821179508,"turquoise"
"48","TRIDC2BG038440",-0.0878694195394235,0.563474664826922,0.271427488011215,"turquoise"
"49","TRIDC7BG054020",-0.343382726752417,0.0189225014620548,0.0214339963530934,"turquoise"
"50","TRIDC5BG075080",0.644672015007506,5.06500280270046e-07,2.9076112758377e-06,"brown"
"51","TRIDC5AG057060",-0.103041957671113,0.497709513803305,0.252057410737139,"turquoise"
"52","TRIDC5AG022620",0.0789805177045353,0.603767134600134,0.283761184879092,"turquoise"
"53","TRIDC6AG010890",0.107089242060351,0.480851207129222,0.246734984812271,"grey"
"54","TRIDC5BG035690",-0.146979513599531,0.331627522641672,0.195247803541156,"grey"
"55","TRIDC1BG007360",0.0195193738293883,0.898138405407671,0.363632422415799,"red"
"56","TRIDC2BG045140",0.143921114308438,0.341933353607885,0.199182785860007,"turquoise"
"57","TRIDC3BG056640",0.0767479584967509,0.614077519199771,0.28629305684706,"turquoise"
"58","TRIDC6AG024880",-0.0826788720763719,0.58685299298664,0.278389986552021,"turquoise"
"59","TRIDC2AG037250",-0.0937421030246598,0.537552543498592,0.263912802594437,"turquoise"
"60","TRIDC5BG033070",0.19881922937842,0.186387092137706,0.129560216089736,"turquoise"
"61","TRIDC7AG073560",0.565404920687892,2.65000294366116e-05,9.32028948090393e-05,"blue"
"62","TRIDC3BG061260",0.441069856933301,0.00190067254176575,0.00348266703581732,"turquoise"
"63","TRIDC1AG017300",0.118218784232389,0.436065504411162,0.232025806594521,"turquoise"
"64","TRIDC6BG048590",-0.167600392842098,0.267215922336539,0.168834784762213,"grey"
"65","TRIDC1AG055310",-0.2473567632688,0.097645212648582,0.0785647816839268,"turquoise"
"66","TRIDC6AG055890",-0.140920405286879,0.352232458546307,0.203141456598561,"turquoise"
"67","TRIDC7BG015290",-0.134977398893085,0.373175598668383,0.210754987493028,"turquoise"
"68","TRIDC4AG038880",-0.0119373889228933,0.937603407245301,0.373846684928665,"turquoise"
"69","TRIDC1AG038130",0.0597077279525829,0.695061152498357,0.309616346283871,"turquoise"
"70","TRIDC5BG070780",0.250961219821989,0.0926505273757379,0.0753610730004204,"blue"
"71","TRIDC7AG047050",-0.276795488394319,0.0623668516332079,0.0554014442630892,"turquoise"
"72","TRIDC3AG034200",0.046359968997347,0.760959740062041,0.328488184715879,"turquoise"
"73","TRIDC7AG048010",0.276554259251919,0.0626079344938056,0.0555521137875442,"blue"
"74","TRIDC3AG026770",0.0370589630713657,0.807909950008431,0.340658078482581,"grey"
"75","TRIDC3AG023150",-0.0419250622519453,0.783253036144765,0.33425050610621,"turquoise"
"76","TRIDC7BG025950",-0.165918334349267,0.2721384265199,0.170916852868187,"turquoise"
"77","TRIDC7AG065720",-0.109312409255374,0.471718871464634,0.243909845505763,"turquoise"
"78","TRIDC6BG051730",-0.00308246358608661,0.98387335420888,0.384871439828221,"turquoise"
"79","TRIDC2AG066330",0.111080867766308,0.464520049853309,0.241613219111225,"turquoise"
"80","TRIDC5AG031110",0.0518807430032857,0.733472109512163,0.320538820924687,"turquoise"
"81","TRIDC5AG036480",-0.446552307143212,0.00163215416044118,0.0030732423307308,"blue"
"82","TRIDC3BG040800",-0.0854303798184741,0.574406763074609,0.274650992518105,"turquoise"
"83","TRIDC3BG026230",-0.0619857291424405,0.684015779087121,0.306803103013607,"turquoise"
"84","TRIDC1BG058900",-0.0444107013658277,0.770736138570314,0.331026315433974,"turquoise"
"85","TRIDC3BG053370",-0.183580872725943,0.223366812220521,0.148721677700005,"turquoise"
"86","TRIDC5BG021830",0.160057115301274,0.289751137420838,0.178771738765681,"turquoise"
"87","TRIDC4AG041950",0.0451656680048406,0.766945449879592,0.330082156496328,"turquoise"
"88","TRIDC6BG054050",0.154538350941719,0.306988950100133,0.18575056550956,"turquoise"
"89","TRIDC7BG026840",-0.100588649280645,0.508072403597521,0.255144424764387,"turquoise"
"90","TRIDC6BG048030",0.543465614075638,6.50011626762934e-05,0.000199069545965603,"grey"
"91","TRIDC7AG004740",0.0800030302365199,0.599069886433072,0.2822419141607,"turquoise"
"92","TRIDC5AG020060",0.00644527019221952,0.966287407779309,0.380520881501755,"turquoise"
"93","TRIDC1BG029200",-0.167154534996946,0.268514987336921,0.169259440478562,"turquoise"
"94","TRIDC3BG045410",0.262656076563888,0.0777853262424565,0.0657038422862866,"turquoise"
"95","TRIDC2AG047030",-0.0824872270520845,0.587724302696187,0.278653201663942,"red"
"96","TRIDC4BG028430",-0.190098638468023,0.206981095375137,0.140336235453744,"turquoise"
"97","TRIDC6BG066440",-0.2381767902992,0.111292442225786,0.0871498653907379,"purple"
"98","TRIDC6AG029410",0.0296083390120922,0.846010178179421,0.350846913803593,"turquoise"
"99","TRIDC1AG016470",0.034755007984342,0.819649616585791,0.343854741054553,"turquoise"
