"","GeneName","PearsonCorrelation","p.Standard","q.Standard","moduleColors"
"1","TRIDC3AG017120",0.382788003838053,0.00817486874137835,0.00322699816410503,"turquoise"
"2","TRIDC2BG014800",0.529870285175928,0.000109436077222898,0.000182424740239121,"turquoise"
"3","TRIDC7AG036210",0.12457383885932,0.411560418493705,0.0838429079779273,"grey"
"4","TRIDC5AG047770",0.525185506966631,0.000130193616780804,0.000201855213088753,"turquoise"
"5","TRIDC2AG035670",-0.526561380878447,0.000123756446080191,0.000196245974884154,"turquoise"
"6","TRIDC4BG021940",0.362805413456619,0.0126823672560192,0.00453930136309772,"turquoise"
"7","TRIDC4BG013910",0.20918039963378,0.16385076818042,0.0377268989191522,"grey"
"8","TRIDC3BG083350",0.563677419658243,2.85162891668448e-05,8.93374504459063e-05,"turquoise"
"9","TRIDC2AG028560",0.487474714170733,0.000476864253238343,0.000435235925834679,"turquoise"
"10","TRIDC4AG070460",0.139285519901445,0.357921702376673,0.0741977043586708,"grey"
"11","TRIDC2AG037440",0.430289945288474,0.00254384119953707,0.00135431035796397,"turquoise"
"12","TRIDC2AG042920",-0.289750391029037,0.0504600923131715,0.0138547759327792,"blue"
"13","TRIDC5AG059960",-0.408090287680677,0.00449082360240806,0.00205244404192187,"turquoise"
"14","TRIDC4BG022240",0.270491819853156,0.0689119382562933,0.0180232533144908,"turquoise"
"15","TRIDC1BG070890",-0.00444320638736297,0.976755929150199,0.174573206149722,"grey"
"16","TRIDC3AG075260",0.419200027210644,0.00339675868232528,0.00166729178592635,"grey"
"17","TRIDC5AG068830",-0.380845214733151,0.00854233438346204,0.00334586836851848,"blue"
"18","TRIDC7AG029070",-0.210753567730234,0.160608398925502,0.0371051097123208,"grey"
"19","TRIDC3BG025030",0.453096263552158,0.00135581455762764,0.000862058489981641,"turquoise"
"20","TRIDC1AG057700",0.362812306560268,0.0126805084028098,0.00453930136309772,"grey"
"21","TRIDC3BG038850",-0.358453812167656,0.0139028072152869,0.0048886511246537,"turquoise"
"22","TRIDC2BG038790",0.271205065624633,0.0681454203568651,0.0178621392038983,"grey"
"23","TRIDC3BG012770",-0.433887494401052,0.00231073571298617,0.0012708726957185,"turquoise"
"24","TRIDC2BG054610",0.551304730733568,4.75658290912742e-05,0.000117847506252553,"turquoise"
"25","TRIDC7BG023490",0.395191378687638,0.00613273429081146,0.0026051393560286,"turquoise"
"26","TRIDC2BG039350",0.165470570596855,0.273458709732214,0.0588255166728981,"grey"
"27","TRIDC5BG065490",0.399796443012949,0.00549539051525199,0.0023920470838272,"turquoise"
"28","TRIDC4AG038540",0.0742242688228177,0.625820537316731,0.120473450279326,"grey"
"29","TRIDC5BG070520",0.364776757171202,0.0121600634442597,0.00440370723414198,"turquoise"
"30","TRIDC4BG017010",0.509684255367377,0.000226674452774746,0.000274897627936284,"turquoise"
"31","TRIDC2BG040710",0.462453277956332,0.00103248320978277,0.00071606360600372,"turquoise"
"32","TRIDC2AG023870",0.0853126646044088,0.574936790051003,0.112052795025534,"grey"
"33","TRIDC5AG002350",-0.521572972956208,0.000148559077979353,0.000216965140386086,"turquoise"
"34","TRIDC6BG012730",0.364026079650042,0.0123567647771092,0.0044604244075745,"grey"
"35","TRIDC2AG047330",0.159861864254574,0.290350173360723,0.0619798486001521,"turquoise"
"36","TRIDC4AG027150",0.536335773700848,8.56948151419242e-05,0.000160823093340316,"turquoise"
"37","TRIDC5AG037770",0.540046621125081,7.427946686088e-05,0.000149255219699825,"turquoise"
"38","TRIDC5BG042550",-0.390441576900891,0.00685579011713872,0.00282675727565117,"turquoise"
"39","TRIDC6AG055520",0.523988022711179,0.000136040577185982,0.000206446646116265,"turquoise"
"40","TRIDC6AG039020",0.529506216915347,0.00011093479925849,0.000184233027313707,"red"
"41","TRIDC3AG074310",0.539511087636389,7.58368628897422e-05,0.000150116845926148,"red"
"42","TRIDC1BG068400",-0.0955885064068937,0.529522301495186,0.104536630313104,"brown"
"43","TRIDC3BG041880",0.456936236773539,0.00121365676651725,0.000800548169849299,"turquoise"
"44","TRIDC7BG025210",0.549410124061683,5.13371798932009e-05,0.000123709718893246,"turquoise"
"45","TRIDC2BG048280",0.489182903423662,0.000451259305194639,0.000419957819729974,"turquoise"
