"","GeneName","PearsonCorrelation","p.Standard","q.Standard","moduleColors"
"1","TRIDC5AG047770",-0.121018402210511,0.385120230412957,0.0549462352706184,"turquoise"
"2","TRIDC7AG036210",-0.521697688425771,3.58797404690341e-05,1.07343358313762e-05,"turquoise"
"3","TRIDC3AG017120",0.0716296403290707,0.608360231186436,0.0829616029469998,"blue"
"4","TRIDC2BG014800",0.711252007466521,2.10029081829748e-10,5.04715618931544e-10,"blue"
"5","TRIDC2AG035670",-0.771570370778235,2.58866023505816e-13,1.30581621091244e-11,"blue"
"6","TRIDC2BG038790",-0.487324434365463,0.000142876352739755,3.75763221073816e-05,"turquoise"
"7","TRIDC3AG075260",-0.248644281227351,0.0697256471216521,0.0115007784724803,"turquoise"
"8","TRIDC1BG068400",-0.518519530549166,4.10634329863709e-05,1.21273821713307e-05,"blue"
"9","TRIDC4BG013910",-0.364882770244647,0.00630185885596774,0.00123152501299456,"turquoise"
"10","TRIDC2AG028560",0.356633976806955,0.00772348918217448,0.0014878815630747,"brown"
"11","TRIDC4BG021940",0.558013845612534,6.83696218455002e-06,2.42211116385233e-06,"turquoise"
"12","TRIDC5BG070520",-0.337264249134193,0.0121878325551411,0.00227536718954724,"turquoise"
"13","TRIDC1BG070890",-0.49270139805281,0.000116361224294136,3.12527159032524e-05,"turquoise"
"14","TRIDC4BG017010",0.654536558504021,2.23013603657838e-08,1.90844571306147e-08,"blue"
"15","TRIDC3BG083350",0.679813652349662,3.24725695873842e-09,3.99941671323186e-09,"blue"
"16","TRIDC7AG029070",-0.601010245414479,7.00069090754281e-07,3.28242525849338e-07,"turquoise"
"17","TRIDC2AG047330",-0.167768020828397,0.226456339364041,0.0339066097181427,"turquoise"
"18","TRIDC3BG038850",-0.573220520422604,3.18678218308793e-06,1.228746629405e-06,"turquoise"
"19","TRIDC3BG025030",0.45838595846043,0.000404842951429108,9.75574176105675e-05,"blue"
"20","TRIDC1AG057700",-0.356893656157449,0.00767484007805484,0.001478952353294,"turquoise"
"21","TRIDC4AG070460",-0.0175651476524844,0.900164814349865,0.117370018428419,"turquoise"
"22","TRIDC2BG039350",0.112434291574639,0.420040608897973,0.0594408303244235,"turquoise"
"23","TRIDC2AG023870",-0.478376267852029,0.00019937843142711,5.10261534520432e-05,"turquoise"
"24","TRIDC5BG042550",-0.688912039941071,1.53346032965397e-09,2.2351575112352e-09,"turquoise"
"25","TRIDC5AG002350",-0.621596906576095,2.03483096922949e-07,1.19150794381423e-07,"turquoise"
"26","TRIDC2BG054610",0.685620033484308,2.01923783757103e-09,2.76569088902642e-09,"blue"
"27","TRIDC3BG012770",0.362392819487442,0.00670491311971977,0.00130179148709313,"turquoise"
"28","TRIDC6BG012730",0.0312193952055428,0.823517176287221,0.108648190586666,"turquoise"
"29","TRIDC3BG061260",-0.685370021662744,2.06152279686381e-09,2.80474444638343e-09,"blue"
"30","TRIDC4BG022240",0.0469453192250026,0.737245493465214,0.0985842824617443,"blue"
"31","TRIDC7BG023490",0.542054042934075,1.45579021167324e-05,4.76399327800243e-06,"blue"
"32","TRIDC7BG054020",-0.388126090249418,0.00344377580102889,0.000700983797160388,"turquoise"
"33","TRIDC5AG059960",-0.614138467358631,3.22208686597865e-07,1.71505179171107e-07,"turquoise"
"34","TRIDC5BG035690",0.228843228351309,0.0961669294670214,0.0154986094708017,"blue"
"35","TRIDC7BG073240",-0.119742468469864,0.390199939508311,0.0556031710697811,"turquoise"
"36","TRIDC3BG041880",0.501898773160578,8.11651588746159e-05,2.24267556037124e-05,"blue"
"37","TRIDC3AG074310",0.678587443133362,3.58408323686859e-09,4.3517958467378e-09,"blue"
"38","TRIDC5AG068830",-0.603600082368086,6.02640891864874e-07,2.89955333888301e-07,"turquoise"
"39","TRIDC3AG026770",-0.537488622482443,1.79265459268438e-05,5.74369113483844e-06,"turquoise"
