"","GeneName","PearsonCorrelation","p.Standard","q.Standard","moduleColors"
"1","TRIDC5AG047770",-0.0318349600859993,0.8200941077183,0.20441719235527,"turquoise"
"2","TRIDC7AG036210",-0.362935375867592,0.00661523716915979,0.00474679567132567,"turquoise"
"3","TRIDC3AG017120",0.0421908596873513,0.763046992112231,0.193214350847373,"blue"
"4","TRIDC2BG014800",0.491918373503072,0.00011992104808504,0.000367396366471389,"blue"
"5","TRIDC2AG035670",-0.404142813865736,0.00220783811222227,0.00226369489978352,"blue"
"6","TRIDC2BG038790",-0.289455452313092,0.0333416934400559,0.0153166666051574,"turquoise"
"7","TRIDC3AG075260",-0.0598513020494375,0.668698255748205,0.173589027866047,"turquoise"
"8","TRIDC1BG068400",-0.27106099236861,0.0471023759921518,0.0199398751191784,"blue"
"9","TRIDC4BG013910",-0.250328713079426,0.0677724959040844,0.0266330839098222,"turquoise"
"10","TRIDC2AG028560",0.243310570575812,0.0762046322485481,0.0292332837049631,"brown"
"11","TRIDC4BG021940",0.501164592801567,8.35687278146862e-05,0.000305796209887539,"turquoise"
"12","TRIDC5BG070520",-0.217860135037495,0.113838472562444,0.0405011476388402,"turquoise"
"13","TRIDC1BG070890",-0.288448565225942,0.0339977200866727,0.0155489687745006,"turquoise"
"14","TRIDC4BG017010",0.386010396440932,0.00364564102292262,0.00318701429933945,"blue"
"15","TRIDC3BG083350",0.366274552819527,0.00608584823564826,0.00449297739154509,"blue"
"16","TRIDC7AG029070",-0.332002219958081,0.013726525463727,0.00797538088376183,"turquoise"
"17","TRIDC2AG047330",-0.163178058430251,0.239660441614364,0.0746176638576994,"turquoise"
"18","TRIDC3BG038850",-0.327315790552514,0.0152329434619919,0.00856203152270828,"turquoise"
"19","TRIDC3BG025030",0.0501926737146352,0.719782976455857,0.184101477400595,"blue"
"20","TRIDC1AG057700",-0.299907183755508,0.0271271199260015,0.0130639473066965,"turquoise"
"21","TRIDC4AG070460",0.0156879703478179,0.910788749324456,0.221386481025319,"turquoise"
"22","TRIDC2BG039350",0.114593976338233,0.41109091660314,0.117235303176264,"turquoise"
"23","TRIDC2AG023870",-0.320243440275333,0.0177702389355523,0.00953786440438606,"turquoise"
"24","TRIDC5BG042550",-0.383047000008869,0.0039457785048377,0.00334014279638672,"turquoise"
"25","TRIDC5AG002350",-0.421729548361938,0.0013173607414417,0.0016111046923959,"turquoise"
"26","TRIDC2BG054610",0.399759181948556,0.00249942216848102,0.00244967512611398,"blue"
"27","TRIDC3BG012770",-0.038613198838484,0.782632119941433,0.196799023804328,"turquoise"
"28","TRIDC6BG012730",0.0227428311880728,0.870955977941771,0.214073887812686,"turquoise"
"29","TRIDC3BG061260",-0.457829699455882,0.000412618238568989,0.000736239355762579,"blue"
"30","TRIDC4BG022240",0.263111967349939,0.0543232445139012,0.0223456675639683,"blue"
"31","TRIDC7BG023490",0.366920637649894,0.00598777467554581,0.00443848118626968,"blue"
"32","TRIDC7BG054020",0.0201583747369376,0.885516977407238,0.21668288044622,"turquoise"
"33","TRIDC5AG059960",-0.387546694105705,0.00349805954406096,0.00309554117197359,"turquoise"
"34","TRIDC5BG035690",0.354495686216276,0.00813429564381988,0.0054984380639156,"blue"
"35","TRIDC7BG073240",-0.0794692509341062,0.569543986144074,0.152839699229118,"turquoise"
"36","TRIDC3BG041880",0.29138726412014,0.0321122071152496,0.0148667044449396,"blue"
"37","TRIDC3AG074310",0.40390919457313,0.00222258434356904,0.00227293591810659,"blue"
"38","TRIDC5AG068830",-0.364365194230554,0.00638386664886621,0.00461979552420017,"turquoise"
"39","TRIDC3AG026770",-0.339986294941684,0.0114513307988963,0.0070258489852225,"turquoise"
"40","TRIDC2AG042920",-0.306693505573035,0.0236321138736901,0.0117877063078905,"turquoise"
"41","TRIDC6BG048030",-0.306332817815247,0.0238079050373934,0.011851665647173,"turquoise"
"42","TRIDC6AG039020",0.0373180126854273,0.789755799534132,0.198184165278289,"turquoise"
"43","TRIDC7AG065720",0.460563517351822,0.000375658271491985,0.000696474067862731,"blue"
"44","TRIDC2AG037440",0.606774799945332,5.00441338282745e-07,1.68047573767708e-05,"blue"
"45","TRIDC2BG040710",0.245679260764862,0.0732713724316591,0.0283260529405294,"brown"
"46","TRIDC5BG065490",0.593906455653734,1.04775555172811e-06,2.62346344214351e-05,"blue"
"47","TRIDC5BG052920",-0.24386978250057,0.0755039652303376,0.0290099918825356,"turquoise"
"48","TRIDC4AG038540",0.181852970842095,0.189082876202119,0.0612265695540221,"blue"
"49","TRIDC6BG067850",-0.32607740307447,0.0156536404892422,0.00871049548494625,"turquoise"
"50","TRIDC6AG055520",-0.15605580296627,0.261164563315602,0.0802209046843175,"turquoise"
"51","TRIDC2BG045140",0.480717505343884,0.000182913681613075,0.000454170930358751,"turquoise"
"52","TRIDC1BG062180",0.504892236838288,7.20033518073603e-05,0.000283566175789769,"blue"
"53","TRIDC3AG024350",0.234207701212791,0.0883423559603261,0.0329423840664271,"blue"
"54","TRIDC7BG026840",0.124032699246384,0.373275134867069,0.108195090414353,"blue"
"55","TRIDC3BG053370",0.494163907849517,0.00010996851896821,0.000349240989233276,"blue"
"56","TRIDC7BG015290",0.483122389680173,0.000167293577326333,0.000434646105528196,"blue"
"57","TRIDC3BG059300",-0.343954030416271,0.010446043035406,0.00656831724451475,"turquoise"
"58","TRIDC5BG075080",-0.109270270918294,0.433348795502936,0.122583464838583,"brown"
"59","TRIDC2BG039580",-0.254907881657982,0.0626810000018883,0.0250640098667179,"turquoise"
"60","TRIDC7AG043680",0.374556060513159,0.00492854266214512,0.00388581268197504,"turquoise"
"61","TRIDC4BG028430",0.109328057554392,0.433103658360496,0.122543267453093,"blue"
"62","TRIDC2BG039030",0.0817947904189726,0.5582521783509,0.150437445783684,"turquoise"
"63","TRIDC4BG015120",-0.487970409919164,0.000139424131542566,0.000393413288018583,"turquoise"
"64","TRIDC4AG027150",0.374676454400112,0.00491324098257641,0.00387747577026636,"blue"
"65","TRIDC2AG019600",-0.443167994322939,0.000672610683772205,0.00100058490999868,"turquoise"
"66","TRIDC7AG052730",-0.177925647903401,0.199032686978339,0.0638461736823789,"turquoise"
"67","TRIDC6AG024880",0.220765633538948,0.108941072668396,0.0390369214783522,"blue"
"68","TRIDC2BG032790",0.368257626839007,0.00578916888081258,0.00432495717140522,"blue"
"69","TRIDC3AG022070",-0.249420295925366,0.0688203854287734,0.0269602545877673,"turquoise"
"70","TRIDC7AG073560",0.604617146964459,5.6795665182538e-07,1.80132708093619e-05,"turquoise"
"71","TRIDC7BG025210",0.416783984833853,0.00152796055677416,0.00176949913797629,"blue"
"72","TRIDC5AG077090",-0.29572596261735,0.0294867170951012,0.0139028521334885,"blue"
"73","TRIDC6AG010890",-0.119413453009419,0.391516123914588,0.112502683488889,"blue"
"74","TRIDC3BG026230",0.431259181339054,0.00098296093099347,0.00130405112556515,"blue"
"75","TRIDC5AG057060",0.448185944042694,0.000570585324538629,0.000902425611556561,"blue"
"76","TRIDC3BG040330",-0.330615820985875,0.0141583770827024,0.00815617147734817,"turquoise"
"77","TRIDC4AG038880",0.51195629718425,5.40003989014298e-05,0.000255863282371947,"blue"
"78","TRIDC6AG038200",-0.415380785846902,0.00159291455962599,0.00181294591035979,"turquoise"
"79","TRIDC1AG037640",-0.385299742792924,0.00371573315191151,0.00321754410762731,"turquoise"
"80","TRIDC2BG048280",0.379238594786649,0.00436307491243111,0.00356892086944519,"blue"
"81","TRIDC7AG047050",0.505948826689273,6.90018777259939e-05,0.000281282463893514,"blue"
"82","TRIDC2BG038440",0.481751502853289,0.000176042556814095,0.00044673363313344,"blue"
"83","TRIDC4AG012650",-0.396781581967889,0.00271634443718909,0.00260094164337127,"turquoise"
"84","TRIDC4BG052850",-0.270699592899791,0.047412885318449,0.0200427874697391,"turquoise"
"85","TRIDC3BG035000",0.547617878754688,1.12425435447731e-05,0.000110506510091834,"turquoise"
"86","TRIDC4BG060740",-0.0725859773795554,0.603564919700528,0.160019672125925,"turquoise"
"87","TRIDC2AG066330",-0.000409098423252999,0.997668945853412,0.237386169932283,"brown"
"88","TRIDC1AG044300",-0.161792025002822,0.243748191205196,0.0756527216804248,"brown"
"89","TRIDC2BG082450",-0.130681076122333,0.347927320314556,0.10196042511045,"turquoise"
"90","TRIDC1BG029200",0.429045488960567,0.00105303260519783,0.00136529594020355,"blue"
"91","TRIDC1AG016470",0.583771399326137,1.82721785604651e-06,3.87876561680591e-05,"blue"
"92","TRIDC3BG027260",-0.0607216841101563,0.664162306883583,0.17262228630254,"turquoise"
"93","TRIDC3BG060830",-0.381870687233175,0.00407077756793103,0.00341556819400919,"turquoise"
"94","TRIDC5AG036480",-0.313786868347935,0.020389070927754,0.0105341809220105,"turquoise"
"95","TRIDC5BG033070",0.429136693074464,0.00105005998982316,0.00136415719499871,"turquoise"
"96","TRIDC3BG057790",0.480204539702592,0.000186411849887908,0.000457394093315722,"blue"
"97","TRIDC3BG063600",-0.269699687475952,0.0482806238256412,0.0203265220929888,"turquoise"
"98","TRIDC4AG016540",-0.478210415037257,0.00020059419802538,0.000479068571057869,"turquoise"
"99","TRIDC3BG018680",-0.00932413190748475,0.946908464796227,0.228246794517584,"turquoise"
"100","TRIDC5BG070780",0.29122122033421,0.0322163943229014,0.0149004388423384,"turquoise"
"101","TRIDC5AG037770",0.504581224506862,7.29092669883641e-05,0.000285244844655643,"blue"
