"","GeneName","PearsonCorrelation","p.Standard","q.Standard","moduleColors"
"1","TRIDC5AG047770",0.0123113237549909,0.929936381915752,0.169861302565541,"turquoise"
"2","TRIDC7AG036210",-0.319512734984838,0.018051599743042,0.00560408439654937,"turquoise"
"3","TRIDC3AG017120",0.225101874832183,0.101932235310656,0.024918512448256,"blue"
"4","TRIDC2BG014800",0.648659923409828,3.38626341411227e-08,1.56986202962398e-07,"blue"
"5","TRIDC2AG035670",-0.654284048226447,2.27102432056104e-08,1.18027350609407e-07,"blue"
"6","TRIDC2BG038790",-0.245457830135496,0.0735417586445912,0.0187587953535613,"turquoise"
"7","TRIDC3AG075260",-0.0501351909292395,0.720090899531323,0.13725893601121,"turquoise"
"8","TRIDC1BG068400",-0.570064578727606,3.74740796572041e-06,5.07361021356146e-06,"blue"
"9","TRIDC4BG013910",-0.144390804133249,0.299077500762372,0.0640563221259908,"turquoise"
"10","TRIDC2AG028560",0.441970617430731,0.000699250156664961,0.000386106168561515,"brown"
"11","TRIDC4BG021940",0.370303240254467,0.00549636693284489,0.00209337041917912,"turquoise"
"12","TRIDC5BG070520",-0.177017063290552,0.20138600370555,0.0454313338877171,"turquoise"
"13","TRIDC1BG070890",-0.295758107218937,0.029467949454917,0.00844466707859472,"turquoise"
"14","TRIDC4BG017010",0.6457079977974,4.16005183223712e-08,1.82980678316595e-07,"blue"
"15","TRIDC3BG083350",0.710429516275241,2.26875971545036e-10,4.39942483165336e-09,"blue"
"16","TRIDC7AG029070",-0.39426629954888,0.00291231881428541,0.00124603914196311,"turquoise"
"17","TRIDC2AG047330",0.0607523667804153,0.664002620126902,0.128193725560642,"turquoise"
"18","TRIDC3BG038850",-0.368725275390996,0.00572106381206011,0.00215843633568773,"turquoise"
"19","TRIDC3BG025030",0.41132907928803,0.00179441960686328,0.00084162380335418,"blue"
"20","TRIDC1AG057700",-0.135972818626633,0.328523696474928,0.0696107733148373,"turquoise"
"21","TRIDC4AG070460",0.0779518190998367,0.576967964202172,0.113356565265112,"turquoise"
"22","TRIDC2BG039350",0.0183248841445502,0.895869840847498,0.164840861440545,"turquoise"
"23","TRIDC2AG023870",-0.32616626043756,0.015623130370824,0.00496732050597914,"turquoise"
"24","TRIDC5BG042550",-0.514711384388062,4.81733420642839e-05,4.13020331125117e-05,"turquoise"
"25","TRIDC5AG002350",-0.457730177775708,0.000414023424212615,0.000251058134172284,"turquoise"
"26","TRIDC2BG054610",0.693956547871671,9.97362539001829e-10,1.29686864182573e-08,"blue"
"27","TRIDC3BG012770",0.220011407881672,0.110196687970141,0.0266748887687474,"turquoise"
"28","TRIDC6BG012730",0.235788251115067,0.0861337664823718,0.0215142687391884,"turquoise"
"29","TRIDC3BG061260",-0.62197247683931,1.98753329508571e-07,5.43900359975535e-07,"blue"
"30","TRIDC4BG022240",-0.0350521990057153,0.802258414921482,0.150216405515849,"blue"
"31","TRIDC7BG023490",0.567756725378566,4.21371325669299e-06,5.60596443699837e-06,"blue"
"32","TRIDC7BG054020",-0.220671608399154,0.109097006979996,0.0264512993372981,"turquoise"
"33","TRIDC5AG059960",-0.409906615254263,0.00187033670740131,0.000870899424228372,"turquoise"
"34","TRIDC5BG035690",0.122254839226662,0.380235022551319,0.0790083106810467,"blue"
"35","TRIDC7BG073240",0.152657710187434,0.271862598518033,0.0590195102503231,"turquoise"
"36","TRIDC3BG041880",0.487331597695828,0.000142837648719544,0.000102463165153566,"blue"
"37","TRIDC3AG074310",0.550556762098512,9.78689609892817e-06,1.10241215735679e-05,"blue"
"38","TRIDC5AG068830",-0.396208849768302,0.00275991749218116,0.00119243304403217,"turquoise"
"39","TRIDC3AG026770",-0.311740971752161,0.0212836146944977,0.00644005351964888,"turquoise"
"40","TRIDC2AG042920",-0.339824394839575,0.011494046990211,0.00383857081180951,"turquoise"
