"","GeneName","PearsonCorrelation","p.Standard","q.Standard","moduleColors"
"1","TRIDC5AG047770",-0.0511998446294925,0.714394902192886,0.34570187415066,"turquoise"
"2","TRIDC7AG036210",0.0891855673151435,0.523077239162158,0.28861894824941,"turquoise"
"3","TRIDC3AG017120",-0.0295152090675803,0.833010569998986,0.379005408270978,"blue"
"4","TRIDC2BG014800",-0.328759705596693,0.0147545595846578,0.0678014095113728,"blue"
"5","TRIDC2AG035670",0.225851140676535,0.100756960997614,0.12250026308131,"blue"
"6","TRIDC2BG038790",0.0475349362588713,0.734064856321129,0.351586574038186,"turquoise"
"7","TRIDC3AG075260",-0.0177206694227013,0.899285379601455,0.396227073565319,"turquoise"
"8","TRIDC1BG068400",0.106835055331228,0.443749097590606,0.261525022781638,"blue"
"9","TRIDC4BG013910",-0.0182395357361248,0.896352192079761,0.39534409416072,"turquoise"
"10","TRIDC2AG028560",-0.19352641948967,0.161600995742279,0.153517641078881,"brown"
"11","TRIDC4BG021940",-0.266427447915258,0.0512104123143232,0.0917883263120162,"turquoise"
"12","TRIDC5BG070520",0.0715953129003534,0.608532660263,0.31523095548681,"turquoise"
"13","TRIDC1BG070890",-0.0211619041914519,0.879858345971576,0.391084699115023,"turquoise"
"14","TRIDC4BG017010",-0.276338478616163,0.0427525526450185,0.0874109552174656,"blue"
"15","TRIDC3BG083350",-0.280371769349814,0.0396533326231963,0.0845996486359815,"blue"
"16","TRIDC7AG029070",0.0998412844221114,0.474366349091093,0.272448457260196,"turquoise"
"17","TRIDC2AG047330",-0.101794650462629,0.465704494451202,0.269741753668554,"turquoise"
"18","TRIDC3BG038850",0.0546651382222387,0.695962274901595,0.340417771834358,"turquoise"
"19","TRIDC3BG025030",-0.00416294366519303,0.976282756025162,0.415674952411146,"blue"
"20","TRIDC1AG057700",0.162457661773485,0.241779230090626,0.187146502206676,"turquoise"
"21","TRIDC4AG070460",-0.120405992356479,0.387553472083731,0.240657601650456,"turquoise"
"22","TRIDC2BG039350",-0.0946926286930749,0.497598748316943,0.280136231513894,"turquoise"
"23","TRIDC2AG023870",0.129405511249988,0.352707140584188,0.228199653910318,"turquoise"
"24","TRIDC5BG042550",0.237284476317346,0.0840827574206253,0.113506366095769,"turquoise"
"25","TRIDC5AG002350",0.297369010807456,0.028540002845345,0.0777476734533184,"turquoise"
"26","TRIDC2BG054610",-0.268418760243024,0.0494109369700873,0.0906834218347663,"blue"
"27","TRIDC3BG012770",0.247885114280557,0.07062032590545,0.104050816337145,"turquoise"
"28","TRIDC6BG012730",-0.126407841784824,0.364096241548933,0.23267948977837,"turquoise"
"29","TRIDC3BG061260",0.295771501794262,0.0294601319440883,0.0784415352670188,"blue"
"30","TRIDC4BG022240",-0.183166448801014,0.185835256665541,0.163483680322966,"blue"
"31","TRIDC7BG023490",-0.297250698574117,0.0286073213987372,0.0777476734533184,"blue"
"32","TRIDC7BG054020",0.0159153851899113,0.909500835884702,0.398918236403276,"turquoise"
"33","TRIDC5AG059960",0.149339494935575,0.282583607131087,0.202443460260947,"turquoise"
"34","TRIDC5BG035690",-0.163772400313656,0.237921898258357,0.185413150085212,"blue"
"35","TRIDC7BG073240",-0.0673633194607504,0.629948042194974,0.322033637960665,"turquoise"
"36","TRIDC3BG041880",-0.221486099100452,0.107751848661525,0.126582934886061,"blue"
"37","TRIDC3AG074310",-0.238458225627506,0.0825005634961378,0.112689526489952,"blue"
"38","TRIDC5AG068830",0.128720961688131,0.355288677705162,0.229166175514217,"turquoise"
"39","TRIDC3AG026770",0.108395800356165,0.437067794348141,0.258854494151093,"turquoise"
"40","TRIDC2AG042920",0.102199259652305,0.463920946441212,0.269059409800357,"turquoise"
"41","TRIDC6BG048030",0.0418340816202044,0.764993787697031,0.360782246981898,"turquoise"
"42","TRIDC6AG039020",0.137515230448232,0.322997548954654,0.217524033343778,"turquoise"
"43","TRIDC7AG065720",-0.263286592750575,0.0541555915036541,0.0937517820433729,"blue"
"44","TRIDC2AG037440",-0.346067236063627,0.00994217460278679,0.0650209734857646,"blue"
"45","TRIDC2BG040710",-0.241542045256783,0.0784541228848138,0.110102767564757,"brown"
"46","TRIDC5BG065490",-0.311046417948161,0.021594680133738,0.0737165473351509,"blue"
"47","TRIDC5BG052920",0.0223017039396151,0.873438480732917,0.389477452367827,"turquoise"
"48","TRIDC4AG038540",-0.0338577874618094,0.808868945855888,0.372499174888712,"blue"
"49","TRIDC6BG067850",0.171436644613895,0.21626798098222,0.175950815935563,"turquoise"
"50","TRIDC6AG055520",0.0755553333760778,0.588781060852114,0.308550018744244,"turquoise"
"51","TRIDC2BG045140",-0.303425234438208,0.025265243017428,0.0756539320956254,"turquoise"
"52","TRIDC1BG062180",-0.331463860861995,0.0138928712775972,0.0662450650443737,"blue"
"53","TRIDC3AG024350",-0.073668713325568,0.598155614997548,0.311789455068586,"blue"
"54","TRIDC7BG026840",-0.0559660011860205,0.689086350415342,0.338468913329704,"blue"
"55","TRIDC3BG053370",-0.27017012164455,0.0478707866752247,0.0905390260200631,"blue"
"56","TRIDC7BG015290",-0.357568319661103,0.00754968033582516,0.0619836870164392,"blue"
"57","TRIDC3BG059300",0.0657520390020686,0.638182177440507,0.324197818814334,"turquoise"
"58","TRIDC5BG075080",0.206913040541061,0.133795533411959,0.139346974709455,"brown"
"59","TRIDC2BG039580",0.161354414501054,0.245048530065701,0.188569074599228,"turquoise"
"60","TRIDC7AG043680",-0.227714893716203,0.0978785765389338,0.120876371736057,"turquoise"
"61","TRIDC4BG028430",-0.177321348428846,0.200595715247946,0.169483726663377,"blue"
"62","TRIDC2BG039030",-0.226706719953015,0.0994276543992762,0.121635970621726,"turquoise"
"63","TRIDC4BG015120",0.353359653952452,0.00836010763842899,0.0634747053450627,"turquoise"
"64","TRIDC4AG027150",-0.257990788349395,0.0594279744032924,0.0974405242330814,"blue"
"65","TRIDC2AG019600",0.322881220931711,0.0167851184393438,0.069479780792655,"turquoise"
"66","TRIDC7AG052730",0.0686200267983132,0.623556344848861,0.319930531376982,"turquoise"
"67","TRIDC6AG024880",-0.221585913589975,0.107587874093469,0.126460814184235,"blue"
"68","TRIDC2BG032790",-0.235127460737097,0.0870518490527589,0.115027619729991,"blue"
"69","TRIDC3AG022070",0.0209105188340892,0.881275297966772,0.391547599949492,"turquoise"
"70","TRIDC7AG073560",-0.32059907340777,0.0176346444087353,0.0697126073804443,"turquoise"
"71","TRIDC7BG025210",-0.288851871670245,0.0337336870851835,0.0801655297840044,"blue"
"72","TRIDC5AG077090",0.216271827120586,0.116585179124192,0.130629047488634,"blue"
"73","TRIDC6AG010890",0.195315653492794,0.157659568282712,0.15161053753741,"blue"
"74","TRIDC3BG026230",-0.321631722583431,0.0172458551122055,0.0696297390518836,"blue"
"75","TRIDC5AG057060",-0.335626743051934,0.0126500600174172,0.0660825904913286,"blue"
"76","TRIDC3BG040330",0.0523611395077356,0.708199261290581,0.344086735183076,"turquoise"
"77","TRIDC4AG038880",-0.315442467945208,0.0196884763846164,0.0705388758688605,"blue"
"78","TRIDC6AG038200",0.458779390140241,0.00039942353917132,0.0246733614194934,"turquoise"
"79","TRIDC1AG037640",0.138233471579863,0.320444236024156,0.216500312524337,"turquoise"
"80","TRIDC2BG048280",-0.257056468682129,0.060399294400393,0.0980600583595503,"blue"
"81","TRIDC7AG047050",-0.33256124389332,0.013555588945004,0.0660825904913286,"blue"
"82","TRIDC2BG038440",-0.311751623791259,0.0212788734245396,0.073336903609666,"blue"
"83","TRIDC4AG012650",0.121390414076444,0.383646535563423,0.239283791098589,"turquoise"
"84","TRIDC4BG052850",0.220148897236222,0.109966983809839,0.127509029246449,"turquoise"
"85","TRIDC3BG035000",-0.322366651899069,0.0169735841338557,0.0696297390518836,"turquoise"
"86","TRIDC4BG060740",0.0281912693440082,0.840402005950407,0.381364451729295,"turquoise"
"87","TRIDC2AG066330",-0.111358383637079,0.424539874194072,0.254261460124164,"brown"
"88","TRIDC1AG044300",0.205349240453934,0.136846447288843,0.141151018854367,"brown"
"89","TRIDC2BG082450",0.0214252911709066,0.878374142442662,0.390768601559766,"turquoise"
"90","TRIDC1BG029200",-0.206702838072027,0.134202661267303,0.139564029169225,"blue"
"91","TRIDC1AG016470",-0.361671158555801,0.00682582096427563,0.061029116946637,"blue"
"92","TRIDC3BG027260",0.0262398046303102,0.851321376459881,0.38429171697932,"turquoise"
"93","TRIDC3BG060830",0.158723739613879,0.252963982497728,0.191547210087947,"turquoise"
"94","TRIDC5AG036480",0.0574540881901585,0.681251003031121,0.336455745788269,"turquoise"
"95","TRIDC5BG033070",-0.223616557925118,0.104293036603345,0.12463196904215,"turquoise"
"96","TRIDC3BG057790",-0.272330843437124,0.0460243595570899,0.0897962246327642,"blue"
"97","TRIDC3BG063600",0.0573331335378647,0.681886656781899,0.33646208282713,"turquoise"
"98","TRIDC4AG016540",0.251262100751996,0.0667089892313548,0.10155216653317,"turquoise"
"99","TRIDC3BG018680",0.053352608241384,0.702924288761123,0.342471519394268,"turquoise"
"100","TRIDC5BG070780",0.00623085668998188,0.964507611198634,0.412652300239576,"turquoise"
"101","TRIDC5AG037770",-0.342884394967473,0.0107093131787707,0.0650209734857646,"blue"
"102","TRIDC5AG067120",-0.32100056894914,0.0174826132580646,0.0696309772228028,"blue"
"103","TRIDC6BG026340",-0.229007481702958,0.0959196949439363,0.119690184318607,"blue"
"104","TRIDC5AG013480",0.393585950528614,0.00296741730608162,0.0494921854871024,"turquoise"
"105","TRIDC6BG048590",-0.12383210659381,0.374056589610209,0.235997647605052,"blue"
"106","TRIDC6BG066440",-0.0135991060595188,0.92262869195705,0.401675067423227,"turquoise"
"107","TRIDC2AG026670",0.130236728759268,0.349587874484543,0.226843262037608,"turquoise"
"108","TRIDC7AG004740",-0.353964224001613,0.0082392729740921,0.0634747053450627,"blue"
"109","TRIDC4BG033910",-0.292514666622543,0.0314121201469161,0.0792141210190597,"blue"
"110","TRIDC1BG014180",-0.257498585458891,0.0599381037055306,0.0976784134649323,"blue"
"111","TRIDC3BG087220",0.0617256124377884,0.658945039985894,0.330639800725235,"blue"
"112","TRIDC2AG037250",-0.301367009628908,0.0263411515152223,0.0764890972929914,"blue"
"113","TRIDC5BG071900",-0.301374693059801,0.0263370653971735,0.0764890972929914,"blue"
"114","TRIDC1BG007360",-0.164961463135597,0.234469446856034,0.183782476519172,"blue"
"115","TRIDC1AG017300",-0.270095524553504,0.0479355866038744,0.0905399569336705,"turquoise"
"116","TRIDC1AG012280",-0.0807447468856047,0.563337768414233,0.300511929954992,"turquoise"
"117","TRIDC1BG062150",0.283392055496963,0.0374546867750325,0.0832482352323761,"turquoise"
