"","GeneName","PearsonCorrelation","p.Standard","q.Standard","moduleColors"
"1","TRIDC5AG047770",-0.765512550545096,5.65560585833305e-13,1.01209107949279e-12,"turquoise"
"2","TRIDC7AG036210",-0.62686872743094,1.45778757053218e-07,1.33031034049991e-07,"turquoise"
"3","TRIDC3AG017120",-0.623610025986879,1.79305815306865e-07,1.6216496296681e-07,"blue"
"4","TRIDC2BG014800",0.129386724977414,0.352777833800977,0.150791347515588,"blue"
"5","TRIDC2AG035670",-0.19411044475899,0.160306689089708,0.0746378284243157,"blue"
"6","TRIDC2BG038790",-0.836986259980708,5.22090785606841e-18,2.19754741231698e-17,"turquoise"
"7","TRIDC3AG075260",-0.894450204986378,6.3210414919699e-25,1.03145839484758e-23,"turquoise"
"8","TRIDC1BG068400",0.324865693612545,0.0160747533119709,0.0088075206384862,"blue"
"9","TRIDC4BG013910",-0.745516474844975,6.1703951895458e-12,9.40048086409151e-12,"turquoise"
"10","TRIDC2AG028560",-0.528007311710304,2.73210221419772e-05,2.00315420981223e-05,"brown"
"11","TRIDC4BG021940",0.661012496852617,1.38973904611757e-08,1.4007509532005e-08,"turquoise"
"12","TRIDC5BG070520",-0.743700472647654,7.56512095994762e-12,1.1349551911539e-11,"turquoise"
"13","TRIDC1BG070890",-0.694732548452307,9.32631922580046e-10,1.07791695323589e-09,"turquoise"
"14","TRIDC4BG017010",0.102567454802959,0.462301096120233,0.19029894696717,"blue"
"15","TRIDC3BG083350",-0.0715974139823715,0.608522105780152,0.239476814188268,"blue"
"16","TRIDC7AG029070",-0.627469704937808,1.40275300995349e-07,1.28074508002035e-07,"turquoise"
"17","TRIDC2AG047330",-0.766158272299226,5.21064027384776e-13,9.37824665695161e-13,"turquoise"
"18","TRIDC3BG038850",-0.739855880646939,1.1568035297147e-11,1.68626272844986e-11,"turquoise"
"19","TRIDC3BG025030",-0.311937711138477,0.0211961877969997,0.0113977672966247,"blue"
"20","TRIDC1AG057700",-0.668539355195768,7.88166245664283e-09,8.15907857992499e-09,"turquoise"
"21","TRIDC4AG070460",0.299726598276101,0.0272256863089665,0.0144082191808375,"turquoise"
"22","TRIDC2BG039350",0.625984663462036,1.54242464807977e-07,1.40382555654365e-07,"turquoise"
"23","TRIDC2AG023870",-0.713409260932576,1.71287460397166e-10,2.14066888320785e-10,"turquoise"
"24","TRIDC5BG042550",-0.628003335034076,1.35552007108155e-07,1.2406026096348e-07,"turquoise"
