"","GeneName","PearsonCorrelation","p.Standard","q.Standard","moduleColors"
"1","TRIDC5AG047770",-0.825986275028815,4.70573927640822e-17,1.14866668650246e-16,"turquoise"
"2","TRIDC7AG036210",-0.48245156713836,0.000171524241003532,4.48813775592447e-05,"turquoise"
"3","TRIDC3AG017120",-0.706999209746025,3.11930245150954e-10,2.37273085030022e-10,"blue"
"4","TRIDC2BG014800",-0.101628539088302,0.466437784451325,0.0634596817216685,"blue"
"5","TRIDC2AG035670",0.0689086096600109,0.622092408379709,0.0822379378707614,"blue"
"6","TRIDC2BG038790",-0.712516413749387,1.86420580751944e-10,1.47941926681011e-10,"turquoise"
"7","TRIDC3AG075260",-0.806345232827679,1.54433547196684e-15,2.87056349575145e-15,"turquoise"
"8","TRIDC1BG068400",0.527873706107936,2.74809048826146e-05,8.30047503471984e-06,"blue"
"9","TRIDC4BG013910",-0.67345440633894,5.38495380353101e-09,3.30706627885037e-09,"turquoise"
"10","TRIDC2AG028560",-0.747198026128441,5.09982751845655e-12,5.26200427730709e-12,"brown"
"11","TRIDC4BG021940",0.402607853365618,0.00230632751629329,0.000502549220417489,"turquoise"
"12","TRIDC5BG070520",-0.72414904552055,5.99783771787889e-11,5.16138755894336e-11,"turquoise"
"13","TRIDC1BG070890",-0.580138580337465,2.21857066330666e-06,8.41212625803964e-07,"turquoise"
"14","TRIDC4BG017010",-0.211124246128811,0.125831409299405,0.0195198826196853,"blue"
"15","TRIDC3BG083350",-0.305606333639696,0.02416529091756,0.00438172983165984,"blue"
"16","TRIDC7AG029070",-0.485263006637666,0.000154418456710768,4.07367751037203e-05,"turquoise"
"17","TRIDC2AG047330",-0.799711323600081,4.50768440538493e-15,7.65311690839241e-15,"turquoise"
"18","TRIDC3BG038850",-0.550757857928951,9.69394165845203e-06,3.18807504226372e-06,"turquoise"
"19","TRIDC3BG025030",-0.502138576963084,8.03938464370276e-05,2.22322446214188e-05,"blue"
"20","TRIDC1AG057700",-0.612837077364434,3.48615941438154e-07,1.53472888215864e-07,"turquoise"
"21","TRIDC4AG070460",0.231268016018171,0.0925666096821184,0.0147562839114917,"turquoise"
"22","TRIDC2BG039350",0.490377011037902,0.000127219227723878,3.40119462705629e-05,"turquoise"
"23","TRIDC2AG023870",-0.586533943579555,1.57361852324401e-06,6.14494524153432e-07,"turquoise"
"24","TRIDC5BG042550",-0.407571741264692,0.00200112093524196,0.000440095543046113,"turquoise"
"25","TRIDC5AG002350",-0.404780645381373,0.00216801648487291,0.000473892648318518,"turquoise"
"26","TRIDC2BG054610",-0.119317288207992,0.391901307400735,0.0542363283413623,"blue"
"27","TRIDC3BG012770",0.382666687668337,0.00398581956139432,0.000835011784693857,"turquoise"
"28","TRIDC6BG012730",-0.806810168470268,1.42993587686415e-15,2.66978674958373e-15,"turquoise"
